"Div","Date","HomeTeam","AwayTeam","FTHG","FTAG","FTR","HTHG","HTAG","HTR","Referee","HS","AS","HST","AST","HF","AF","HC","AC","HY","AY","HR","AR","Season","Competition","Country","Year"
"SC3",2022-08-20,"East Fife","Forfar",1,0,"H",0,0,"D","B Cook",9,7,7,2,10,15,11,5,2,2,0,0,"2022/23","Scotland League Two","Scotland",2022
"SC3",2022-08-20,"Elgin","Stranraer",2,2,"D",2,1,"H","M Roncone",15,11,6,6,10,20,6,12,1,4,0,0,"2022/23","Scotland League Two","Scotland",2022
"SC3",2022-08-20,"Stenhousemuir","Dumbarton",1,3,"A",0,1,"A","G Duncan",6,8,3,4,14,8,6,8,2,3,0,0,"2022/23","Scotland League Two","Scotland",2022
"SC3",2022-08-27,"Albion Rvs","Annan Athletic",2,2,"D",1,1,"D","D McFarlane",8,10,2,4,10,12,6,3,2,2,0,0,"2022/23","Scotland League Two","Scotland",2022
"SC3",2022-08-27,"Bonnyrigg Rose","Stirling",1,0,"H",1,0,"H","G Calder",10,10,4,4,12,12,4,8,2,2,0,0,"2022/23","Scotland League Two","Scotland",2022
"SC3",2022-08-27,"Dumbarton","Elgin",2,1,"H",0,1,"A","D Williams",8,11,4,3,11,14,4,1,6,4,0,0,"2022/23","Scotland League Two","Scotland",2022
"SC3",2022-08-27,"Forfar","Stenhousemuir",1,2,"A",0,2,"A","A Newlands",17,10,6,6,11,10,5,5,2,2,0,0,"2022/23","Scotland League Two","Scotland",2022
"SC3",2022-08-27,"Stranraer","East Fife",2,2,"D",2,1,"H","S Lambie",7,10,2,4,15,14,2,0,3,1,1,0,"2022/23","Scotland League Two","Scotland",2022
"SC3",2022-09-03,"Annan Athletic","Forfar",2,1,"H",0,1,"A","G Calder",4,16,2,4,11,18,0,5,1,3,0,0,"2022/23","Scotland League Two","Scotland",2022
"SC3",2022-09-03,"East Fife","Dumbarton",0,1,"A",0,1,"A","D Graves",5,6,1,1,6,8,1,2,2,2,0,0,"2022/23","Scotland League Two","Scotland",2022
"SC3",2022-09-03,"Elgin","Bonnyrigg Rose",2,0,"H",1,0,"H","D McFarlane",15,8,10,1,9,7,5,7,1,1,0,0,"2022/23","Scotland League Two","Scotland",2022
"SC3",2022-09-03,"Stenhousemuir","Stranraer",3,1,"H",3,0,"H","G Soutar",13,11,5,2,11,15,5,5,2,2,0,1,"2022/23","Scotland League Two","Scotland",2022
"SC3",2022-09-03,"Stirling","Albion Rvs",1,1,"D",0,0,"D","A Shepherd",16,5,5,2,11,16,6,3,1,3,0,0,"2022/23","Scotland League Two","Scotland",2022
"SC3",2022-09-17,"Albion Rvs","Forfar",0,2,"A",0,0,"D","S Luke",4,15,2,9,8,9,3,10,2,3,0,0,"2022/23","Scotland League Two","Scotland",2022
"SC3",2022-09-17,"Annan Athletic","East Fife",2,2,"D",0,2,"A","B Cook",12,3,5,1,5,18,6,1,1,2,0,0,"2022/23","Scotland League Two","Scotland",2022
"SC3",2022-09-17,"Dumbarton","Bonnyrigg Rose",1,0,"H",1,0,"H","C Whyte",8,7,4,1,11,11,3,3,2,4,0,0,"2022/23","Scotland League Two","Scotland",2022
"SC3",2022-09-17,"Stenhousemuir","Elgin",3,3,"D",1,1,"D","A Newlands",15,8,4,6,8,8,12,3,1,4,0,0,"2022/23","Scotland League Two","Scotland",2022
"SC3",2022-09-17,"Stirling","Stranraer",4,1,"H",4,1,"H","C Fordyce",19,6,9,3,12,8,9,5,1,0,0,0,"2022/23","Scotland League Two","Scotland",2022
"SC3",2022-09-20,"East Fife","Stenhousemuir",1,2,"A",1,0,"H","C Scott",6,13,2,7,10,9,7,5,0,4,1,0,"2022/23","Scotland League Two","Scotland",2022
"SC3",2022-09-20,"Stranraer","Dumbarton",3,2,"H",0,0,"D","S Kirkland",8,5,5,2,4,7,2,4,4,2,1,0,"2022/23","Scotland League Two","Scotland",2022
"SC3",2022-09-24,"Forfar","Stirling",1,4,"A",0,3,"A","D McFarlane",13,16,6,8,14,14,3,2,2,1,0,0,"2022/23","Scotland League Two","Scotland",2022
"SC3",2022-10-01,"Bonnyrigg Rose","Stenhousemuir",2,4,"A",0,2,"A","G Calder",12,11,6,7,9,17,8,4,2,2,0,0,"2022/23","Scotland League Two","Scotland",2022
"SC3",2022-10-01,"East Fife","Stirling",1,2,"A",1,2,"A","D Graves",2,11,2,7,10,14,2,6,4,4,0,0,"2022/23","Scotland League Two","Scotland",2022
"SC3",2022-10-01,"Elgin","Annan Athletic",5,1,"H",2,0,"H","G Beaton",11,9,7,3,9,9,4,6,2,2,0,0,"2022/23","Scotland League Two","Scotland",2022
"SC3",2022-10-01,"Forfar","Dumbarton",0,0,"D",0,0,"D","A Grieve",12,16,4,5,12,6,4,5,3,2,0,0,"2022/23","Scotland League Two","Scotland",2022
"SC3",2022-10-01,"Stranraer","Albion Rvs",2,1,"H",1,1,"D","C Fordyce",15,9,5,1,20,13,6,5,4,0,0,0,"2022/23","Scotland League Two","Scotland",2022
"SC3",2022-10-08,"Albion Rvs","Bonnyrigg Rose",2,1,"H",2,1,"H","C Scott",14,9,5,3,7,15,3,5,3,2,0,1,"2022/23","Scotland League Two","Scotland",2022
"SC3",2022-10-08,"Forfar","East Fife",1,3,"A",0,2,"A","J Curran",15,14,4,8,10,8,3,9,2,2,0,0,"2022/23","Scotland League Two","Scotland",2022
"SC3",2022-10-08,"Stenhousemuir","Annan Athletic",2,2,"D",0,1,"A","A Grieve",26,10,10,5,5,8,8,5,2,2,0,1,"2022/23","Scotland League Two","Scotland",2022
"SC3",2022-10-08,"Stirling","Dumbarton",6,0,"H",4,0,"H","B Cook",13,3,9,0,9,6,10,1,0,1,0,0,"2022/23","Scotland League Two","Scotland",2022
"SC3",2022-10-08,"Stranraer","Elgin",2,3,"A",2,2,"D","I Snedden",13,8,4,4,13,12,12,2,1,3,1,0,"2022/23","Scotland League Two","Scotland",2022
"SC3",2022-10-11,"Bonnyrigg Rose","Annan Athletic",2,0,"H",1,0,"H","P Stuart",11,6,5,1,15,9,4,1,2,1,0,0,"2022/23","Scotland League Two","Scotland",2022
"SC3",2022-10-11,"Elgin","Albion Rvs",1,0,"H",0,0,"D","G Soutar",7,12,5,5,19,11,6,5,4,2,0,0,"2022/23","Scotland League Two","Scotland",2022
"SC3",2022-10-15,"Annan Athletic","Stranraer",1,1,"D",1,0,"H","A Newlands",9,10,4,4,9,13,2,3,3,3,0,0,"2022/23","Scotland League Two","Scotland",2022
"SC3",2022-10-15,"Bonnyrigg Rose","East Fife",1,4,"A",1,0,"H","G Beaton",7,10,2,8,6,12,4,5,2,3,0,0,"2022/23","Scotland League Two","Scotland",2022
"SC3",2022-10-15,"Dumbarton","Albion Rvs",1,1,"D",1,1,"D","P Stuart",7,12,3,5,12,12,6,5,2,4,1,0,"2022/23","Scotland League Two","Scotland",2022
"SC3",2022-10-15,"Elgin","Forfar",0,1,"A",0,1,"A","A Shepherd",7,7,3,4,14,14,3,3,3,4,0,1,"2022/23","Scotland League Two","Scotland",2022
"SC3",2022-10-15,"Stenhousemuir","Stirling",1,3,"A",1,1,"D","D Williams",10,7,5,4,14,9,10,3,3,2,0,0,"2022/23","Scotland League Two","Scotland",2022
"SC3",2022-10-29,"Albion Rvs","Stenhousemuir",2,2,"D",1,0,"H","S Lambie",11,8,6,4,4,14,5,8,1,1,1,0,"2022/23","Scotland League Two","Scotland",2022
"SC3",2022-10-29,"Annan Athletic","Dumbarton",0,1,"A",0,0,"D","L Wilson",5,4,1,2,12,6,5,2,2,2,0,0,"2022/23","Scotland League Two","Scotland",2022
"SC3",2022-10-29,"East Fife","Elgin",2,1,"H",1,0,"H","I Snedden",5,5,2,3,13,15,2,3,2,5,0,1,"2022/23","Scotland League Two","Scotland",2022
"SC3",2022-10-29,"Stirling","Bonnyrigg Rose",2,1,"H",1,1,"D","C Whyte",11,1,4,1,17,11,6,0,5,4,0,1,"2022/23","Scotland League Two","Scotland",2022
"SC3",2022-10-29,"Stranraer","Forfar",1,0,"H",1,0,"H","G Calder",12,12,6,4,12,19,2,6,1,3,0,0,"2022/23","Scotland League Two","Scotland",2022
"SC3",2022-11-05,"Albion Rvs","Stirling",1,1,"D",1,0,"H","I Snedden",3,6,1,3,13,11,3,6,2,1,0,1,"2022/23","Scotland League Two","Scotland",2022
"SC3",2022-11-05,"Bonnyrigg Rose","Elgin",2,3,"A",0,3,"A","G Grainger",10,5,6,3,15,6,10,2,3,1,0,0,"2022/23","Scotland League Two","Scotland",2022
"SC3",2022-11-05,"Dumbarton","Stranraer",2,0,"H",1,0,"H","G Beaton",11,19,4,6,9,5,9,6,1,0,0,0,"2022/23","Scotland League Two","Scotland",2022
"SC3",2022-11-05,"Forfar","Annan Athletic",1,4,"A",0,2,"A","R Hardie",6,22,4,12,8,10,2,7,2,0,0,0,"2022/23","Scotland League Two","Scotland",2022
"SC3",2022-11-05,"Stenhousemuir","East Fife",2,2,"D",1,0,"H","P Stuart",10,14,6,8,15,13,5,10,2,3,1,0,"2022/23","Scotland League Two","Scotland",2022
"SC3",2022-11-12,"East Fife","Albion Rvs",2,3,"A",1,2,"A","C Fordyce",8,7,5,3,15,15,3,2,4,2,1,0,"2022/23","Scotland League Two","Scotland",2022
"SC3",2022-11-12,"Elgin","Dumbarton",0,4,"A",0,1,"A","D McFarlane",4,7,2,5,11,8,3,3,3,2,0,0,"2022/23","Scotland League Two","Scotland",2022
"SC3",2022-11-12,"Forfar","Bonnyrigg Rose",1,1,"D",0,0,"D","J Curran",12,9,4,3,7,5,8,9,2,2,0,0,"2022/23","Scotland League Two","Scotland",2022
"SC3",2022-11-12,"Stirling","Annan Athletic",0,2,"A",0,0,"D","D Williams",10,13,0,5,5,9,6,9,0,2,1,0,"2022/23","Scotland League Two","Scotland",2022
"SC3",2022-11-12,"Stranraer","Stenhousemuir",3,2,"H",2,1,"H","A Newlands",11,9,5,4,10,12,2,3,0,1,1,0,"2022/23","Scotland League Two","Scotland",2022
"SC3",2022-11-19,"Albion Rvs","Stranraer",1,0,"H",0,0,"D","G Beaton",14,10,4,3,5,14,7,6,2,2,0,0,"2022/23","Scotland League Two","Scotland",2022
"SC3",2022-11-19,"Annan Athletic","Elgin",1,3,"A",0,2,"A","S Lambie",9,8,2,5,5,7,7,6,2,2,0,0,"2022/23","Scotland League Two","Scotland",2022
"SC3",2022-11-19,"Dumbarton","Forfar",2,2,"D",1,1,"D","G Duncan",6,3,3,2,4,8,6,2,1,3,0,1,"2022/23","Scotland League Two","Scotland",2022
"SC3",2022-11-19,"Stenhousemuir","Bonnyrigg Rose",1,1,"D",1,1,"D","S Kirkland",16,16,6,5,12,17,5,3,3,4,0,0,"2022/23","Scotland League Two","Scotland",2022
"SC3",2022-11-19,"Stirling","East Fife",3,1,"H",2,1,"H","A Newlands",8,12,6,5,10,9,5,4,2,1,0,0,"2022/23","Scotland League Two","Scotland",2022
"SC3",2022-11-26,"Stranraer","Annan Athletic",1,1,"D",0,1,"A","D Graves",2,2,1,2,0,4,7,6,1,2,0,0,"2022/23","Scotland League Two","Scotland",2022
"SC3",2022-12-03,"Bonnyrigg Rose","Dumbarton",1,1,"D",1,0,"H","C Scott",9,3,5,2,7,8,7,4,2,4,0,0,"2022/23","Scotland League Two","Scotland",2022
"SC3",2022-12-03,"East Fife","Annan Athletic",1,3,"A",1,1,"D","C Whyte",7,5,3,4,4,3,6,8,1,2,0,0,"2022/23","Scotland League Two","Scotland",2022
"SC3",2022-12-03,"Elgin","Stenhousemuir",2,1,"H",2,1,"H","G Duncan",9,10,4,3,7,9,1,5,1,1,0,0,"2022/23","Scotland League Two","Scotland",2022
"SC3",2022-12-03,"Forfar","Albion Rvs",1,0,"H",1,0,"H","J Curran",15,6,5,3,11,9,10,6,3,3,0,0,"2022/23","Scotland League Two","Scotland",2022
"SC3",2022-12-03,"Stranraer","Stirling",3,1,"H",2,1,"H","L Wilson",17,12,5,5,12,13,3,4,0,3,0,0,"2022/23","Scotland League Two","Scotland",2022
"SC3",2022-12-10,"East Fife","Bonnyrigg Rose",0,0,"D",0,0,"D","A Newlands",6,7,3,3,11,14,6,2,1,2,0,1,"2022/23","Scotland League Two","Scotland",2022
"SC3",2022-12-10,"Stenhousemuir","Forfar",1,2,"A",0,1,"A","I Snedden",10,11,6,3,13,15,4,3,1,2,0,0,"2022/23","Scotland League Two","Scotland",2022
"SC3",2022-12-23,"Annan Athletic","Albion Rvs",5,1,"H",0,1,"A","S Luke",11,9,7,5,12,8,5,5,0,0,0,0,"2022/23","Scotland League Two","Scotland",2022
"SC3",2022-12-23,"Bonnyrigg Rose","Stranraer",3,2,"H",2,1,"H","C Luke",9,6,6,6,13,12,3,3,1,2,0,0,"2022/23","Scotland League Two","Scotland",2022
"SC3",2022-12-23,"Elgin","Stirling",1,2,"A",0,1,"A","S Lambie",4,12,3,4,11,15,2,10,1,3,1,0,"2022/23","Scotland League Two","Scotland",2022
"SC3",2022-12-24,"Dumbarton","East Fife",2,0,"H",1,0,"H","G Beaton",9,4,3,2,11,5,7,2,0,2,0,0,"2022/23","Scotland League Two","Scotland",2022
"SC3",2022-12-31,"Albion Rvs","Dumbarton",0,1,"A",0,0,"D","B Cook",12,3,2,3,17,17,12,4,4,5,0,0,"2022/23","Scotland League Two","Scotland",2022
"SC3",2022-12-31,"Stirling","Stenhousemuir",3,1,"H",2,1,"H","A Newlands",8,9,5,3,8,13,8,4,0,3,0,0,"2022/23","Scotland League Two","Scotland",2022
"SC3",2023-01-02,"Forfar","Elgin",0,1,"A",0,0,"D","D Williams",9,11,1,4,10,9,5,9,2,0,1,0,"2022/23","Scotland League Two","Scotland",2023
"SC3",2023-01-07,"Annan Athletic","Forfar",0,2,"A",0,2,"A","I Snedden",13,6,3,2,16,21,5,4,1,4,0,0,"2022/23","Scotland League Two","Scotland",2023
"SC3",2023-01-07,"Bonnyrigg Rose","Albion Rvs",0,4,"A",0,3,"A","S Lambie",5,11,3,6,18,11,5,6,3,1,0,0,"2022/23","Scotland League Two","Scotland",2023
"SC3",2023-01-07,"Elgin","East Fife",1,2,"A",0,2,"A","B Cook",10,13,3,6,10,17,5,8,1,5,0,0,"2022/23","Scotland League Two","Scotland",2023
"SC3",2023-01-07,"Stenhousemuir","Stranraer",2,1,"H",2,1,"H","D Williams",6,11,4,3,10,7,5,6,2,2,0,0,"2022/23","Scotland League Two","Scotland",2023
"SC3",2023-01-14,"East Fife","Stenhousemuir",1,1,"D",1,0,"H","C Scott",7,7,2,4,14,7,6,8,4,0,0,0,"2022/23","Scotland League Two","Scotland",2023
"SC3",2023-01-14,"Elgin","Annan Athletic",1,1,"D",1,0,"H","A Newlands",10,13,4,4,8,11,2,6,0,0,0,0,"2022/23","Scotland League Two","Scotland",2023
"SC3",2023-01-14,"Forfar","Dumbarton",2,1,"H",0,0,"D","R Hardie",12,6,5,2,12,15,8,4,2,4,0,1,"2022/23","Scotland League Two","Scotland",2023
"SC3",2023-01-14,"Stranraer","Albion Rvs",0,4,"A",0,1,"A","A Shepherd",5,21,0,11,13,7,3,11,3,0,0,0,"2022/23","Scotland League Two","Scotland",2023
"SC3",2023-01-21,"Annan Athletic","Bonnyrigg Rose",4,0,"H",1,0,"H","L Wilson",10,1,7,1,6,8,1,3,1,4,0,0,"2022/23","Scotland League Two","Scotland",2023
"SC3",2023-01-21,"East Fife","Stranraer",1,3,"A",0,2,"A","L Luke",10,10,3,9,7,11,5,3,3,4,0,0,"2022/23","Scotland League Two","Scotland",2023
"SC3",2023-01-28,"Albion Rvs","Forfar",0,1,"A",0,0,"D","G Beaton",7,7,2,3,8,19,4,4,1,3,0,0,"2022/23","Scotland League Two","Scotland",2023
"SC3",2023-01-28,"Annan Athletic","East Fife",3,0,"H",1,0,"H","C Fordyce",10,4,6,2,10,17,4,6,2,0,0,1,"2022/23","Scotland League Two","Scotland",2023
"SC3",2023-01-28,"Dumbarton","Bonnyrigg Rose",1,0,"H",1,0,"H","A Newlands",7,7,2,2,5,9,5,9,0,2,0,0,"2022/23","Scotland League Two","Scotland",2023
"SC3",2023-01-28,"Stenhousemuir","Elgin",2,0,"H",1,0,"H","D McFarlane",10,13,4,1,9,14,4,2,2,4,0,0,"2022/23","Scotland League Two","Scotland",2023
"SC3",2023-01-28,"Stirling","Stranraer",1,0,"H",0,0,"D","S Luke",16,8,7,2,8,13,6,5,1,1,0,0,"2022/23","Scotland League Two","Scotland",2023
"SC3",2023-02-04,"Bonnyrigg Rose","Annan Athletic",1,2,"A",1,2,"A","G Beaton",5,6,4,4,15,6,9,7,2,1,0,0,"2022/23","Scotland League Two","Scotland",2023
"SC3",2023-02-04,"East Fife","Stirling",1,1,"D",0,0,"D","R Hardie",8,5,2,3,11,17,10,3,1,4,0,1,"2022/23","Scotland League Two","Scotland",2023
"SC3",2023-02-04,"Elgin","Albion Rvs",1,1,"D",0,1,"A","I Snedden",6,5,3,3,13,16,5,3,2,4,0,0,"2022/23","Scotland League Two","Scotland",2023
"SC3",2023-02-04,"Forfar","Stranraer",2,1,"H",1,0,"H","G Calder",5,8,3,3,12,11,2,4,1,1,0,0,"2022/23","Scotland League Two","Scotland",2023
"SC3",2023-02-04,"Stenhousemuir","Dumbarton",1,1,"D",0,1,"A","J Curran",7,10,1,3,9,7,11,2,2,2,0,0,"2022/23","Scotland League Two","Scotland",2023
"SC3",2023-02-11,"Albion Rvs","East Fife",0,1,"A",0,1,"A","S Lambie",5,9,1,5,10,8,4,6,2,2,0,0,"2022/23","Scotland League Two","Scotland",2023
"SC3",2023-02-11,"Dumbarton","Annan Athletic",2,1,"H",1,0,"H","D Williams",7,13,3,3,9,9,3,8,2,2,0,0,"2022/23","Scotland League Two","Scotland",2023
"SC3",2023-02-11,"Forfar","Stenhousemuir",1,1,"D",1,1,"D","M MacDermid",11,12,5,5,7,10,6,9,0,1,0,0,"2022/23","Scotland League Two","Scotland",2023
"SC3",2023-02-11,"Stranraer","Bonnyrigg Rose",0,1,"A",0,0,"D","S Luke",10,13,3,3,9,13,4,8,1,1,1,0,"2022/23","Scotland League Two","Scotland",2023
"SC3",2023-02-14,"Bonnyrigg Rose","Stirling",1,2,"A",0,1,"A","P Stuart",10,8,3,4,14,13,5,4,3,2,0,0,"2022/23","Scotland League Two","Scotland",2023
"SC3",2023-02-18,"Annan Athletic","Stirling",2,2,"D",2,0,"H","G Grieve",13,5,5,4,13,6,10,2,3,3,0,1,"2022/23","Scotland League Two","Scotland",2023
"SC3",2023-02-18,"East Fife","Dumbarton",2,0,"H",1,0,"H","P Stuart",3,9,3,2,12,10,2,10,2,0,0,0,"2022/23","Scotland League Two","Scotland",2023
"SC3",2023-02-18,"Elgin","Stranraer",0,1,"A",0,1,"A","D Graves",9,7,2,1,7,11,4,3,3,3,0,0,"2022/23","Scotland League Two","Scotland",2023
"SC3",2023-02-18,"Stenhousemuir","Albion Rvs",2,0,"H",0,0,"D","L Wilson",10,13,8,3,14,5,6,8,2,1,0,0,"2022/23","Scotland League Two","Scotland",2023
"SC3",2023-02-21,"Albion Rvs","Elgin",3,0,"H",0,0,"D","S Lambie",10,5,4,2,10,10,3,1,2,2,0,0,"2022/23","Scotland League Two","Scotland",2023
"SC3",2023-02-25,"Albion Rvs","Annan Athletic",0,2,"A",0,0,"D","M Roncone",7,6,2,3,12,7,4,0,2,0,0,0,"2022/23","Scotland League Two","Scotland",2023
"SC3",2023-02-25,"Bonnyrigg Rose","Stenhousemuir",0,1,"A",0,0,"D","A Newlands",8,7,5,4,11,7,5,6,1,1,1,0,"2022/23","Scotland League Two","Scotland",2023
"SC3",2023-02-25,"Dumbarton","Elgin",1,2,"A",1,1,"D","D McFarlane",7,14,4,7,15,15,2,3,3,3,0,0,"2022/23","Scotland League Two","Scotland",2023
"SC3",2023-02-25,"Forfar","Stirling",0,0,"D",0,0,"D","C Scott",6,14,3,5,9,8,2,10,1,1,0,0,"2022/23","Scotland League Two","Scotland",2023
"SC3",2023-02-25,"Stranraer","East Fife",2,0,"H",1,0,"H","B Cook",6,5,2,3,8,12,3,6,1,2,0,0,"2022/23","Scotland League Two","Scotland",2023
"SC3",2023-02-28,"Bonnyrigg Rose","Forfar",1,1,"D",0,0,"D","C Whyte",6,7,2,2,15,20,5,3,2,5,0,0,"2022/23","Scotland League Two","Scotland",2023
"SC3",2023-02-28,"Dumbarton","Stenhousemuir",1,0,"H",1,0,"H","S Luke",11,12,6,6,11,9,6,6,0,2,0,0,"2022/23","Scotland League Two","Scotland",2023
"SC3",2023-03-04,"Annan Athletic","Stenhousemuir",2,3,"A",1,1,"D","B Cook",9,11,2,3,5,15,11,13,1,3,0,0,"2022/23","Scotland League Two","Scotland",2023
"SC3",2023-03-04,"East Fife","Forfar",3,2,"H",1,1,"D","S Kirkland",8,7,5,3,11,5,6,5,5,1,0,0,"2022/23","Scotland League Two","Scotland",2023
"SC3",2023-03-04,"Elgin","Bonnyrigg Rose",0,1,"A",0,0,"D","G Soutar",9,4,3,1,8,12,5,2,1,0,0,0,"2022/23","Scotland League Two","Scotland",2023
"SC3",2023-03-04,"Stirling","Albion Rvs",3,2,"H",2,2,"D","R Hardie",9,7,3,3,9,6,8,7,4,2,0,1,"2022/23","Scotland League Two","Scotland",2023
"SC3",2023-03-04,"Stranraer","Dumbarton",0,2,"A",0,1,"A","I Snedden",8,9,1,4,14,11,3,4,3,2,0,0,"2022/23","Scotland League Two","Scotland",2023
"SC3",2023-03-11,"Annan Athletic","Elgin",4,1,"H",2,1,"H","R Hardie",13,7,9,2,15,10,6,0,2,4,0,1,"2022/23","Scotland League Two","Scotland",2023
"SC3",2023-03-11,"Stenhousemuir","East Fife",1,2,"A",1,0,"H","S Lambie",5,6,1,5,6,14,5,4,0,2,0,0,"2022/23","Scotland League Two","Scotland",2023
"SC3",2023-03-11,"Stirling","Bonnyrigg Rose",2,1,"H",0,1,"A","S Kirkland",10,4,5,2,11,14,2,2,4,2,0,0,"2022/23","Scotland League Two","Scotland",2023
"SC3",2023-03-18,"Bonnyrigg Rose","East Fife",1,1,"D",0,0,"D","D Graves",12,7,5,2,6,12,13,8,1,3,0,0,"2022/23","Scotland League Two","Scotland",2023
"SC3",2023-03-18,"Dumbarton","Albion Rvs",1,5,"A",0,4,"A","A Shepherd",6,13,1,9,12,9,7,3,4,1,0,0,"2022/23","Scotland League Two","Scotland",2023
"SC3",2023-03-18,"Forfar","Annan Athletic",2,1,"H",1,1,"D","G Soutar",2,8,2,2,12,17,8,5,2,4,0,0,"2022/23","Scotland League Two","Scotland",2023
"SC3",2023-03-18,"Stranraer","Stirling",1,1,"D",0,1,"A","J Curran",7,4,5,2,5,9,9,5,2,0,0,0,"2022/23","Scotland League Two","Scotland",2023
"SC3",2023-03-21,"Albion Rvs","Stranraer",0,1,"A",0,1,"A","D Williams",15,5,5,2,4,10,3,5,0,2,0,1,"2022/23","Scotland League Two","Scotland",2023
"SC3",2023-03-21,"Stirling","Forfar",2,0,"H",0,0,"D","S Luke",9,6,5,0,8,9,6,2,3,1,0,0,"2022/23","Scotland League Two","Scotland",2023
"SC3",2023-03-24,"East Fife","Elgin",2,0,"H",1,0,"H","D McFarlane",15,4,6,1,15,17,3,4,1,3,0,0,"2022/23","Scotland League Two","Scotland",2023
"SC3",2023-03-25,"Albion Rvs","Bonnyrigg Rose",0,1,"A",0,0,"D","E Anderson",12,9,4,3,13,14,1,7,2,2,0,0,"2022/23","Scotland League Two","Scotland",2023
"SC3",2023-03-25,"Annan Athletic","Stranraer",0,0,"D",0,0,"D","C Whyte",10,8,1,2,13,5,6,7,2,1,0,0,"2022/23","Scotland League Two","Scotland",2023
"SC3",2023-03-25,"Stenhousemuir","Forfar",1,1,"D",1,0,"H","G Duncan",10,9,6,3,13,6,5,9,2,2,0,0,"2022/23","Scotland League Two","Scotland",2023
"SC3",2023-03-25,"Stirling","Dumbarton",2,2,"D",1,1,"D","C Scott",15,6,9,3,12,10,5,2,5,4,0,0,"2022/23","Scotland League Two","Scotland",2023
"SC3",2023-03-29,"Dumbarton","Forfar",0,1,"A",0,0,"D","G Grainger",11,10,3,2,15,5,8,5,1,0,0,0,"2022/23","Scotland League Two","Scotland",2023
"SC3",2023-04-01,"Bonnyrigg Rose","Stranraer",1,0,"H",0,0,"D","A Shepherd",9,7,3,5,13,14,8,3,4,2,0,0,"2022/23","Scotland League Two","Scotland",2023
"SC3",2023-04-01,"Dumbarton","Stenhousemuir",1,2,"A",1,0,"H","C Fordyce",9,14,4,3,10,8,2,7,4,1,0,0,"2022/23","Scotland League Two","Scotland",2023
"SC3",2023-04-01,"East Fife","Annan Athletic",0,1,"A",0,0,"D","J Curran",3,8,0,4,11,12,1,5,5,5,0,0,"2022/23","Scotland League Two","Scotland",2023
"SC3",2023-04-01,"Elgin","Stirling",0,3,"A",0,2,"A","P Stuart",8,8,1,7,7,7,3,7,3,3,0,0,"2022/23","Scotland League Two","Scotland",2023
"SC3",2023-04-01,"Forfar","Albion Rvs",2,1,"H",0,1,"A","G Calder",10,7,5,4,14,8,12,2,2,0,0,0,"2022/23","Scotland League Two","Scotland",2023
"SC3",2023-04-04,"Stirling","Elgin",1,0,"H",1,0,"H","G Calder",12,11,4,3,7,10,2,5,1,1,0,0,"2022/23","Scotland League Two","Scotland",2023
"SC3",2023-04-08,"Albion Rvs","Elgin",3,0,"H",0,0,"D","D Graves",11,3,7,3,6,4,6,1,1,3,0,0,"2022/23","Scotland League Two","Scotland",2023
"SC3",2023-04-08,"Annan Athletic","Dumbarton",3,1,"H",3,0,"H","A Grieve",18,6,13,2,10,14,6,1,0,6,0,0,"2022/23","Scotland League Two","Scotland",2023
"SC3",2023-04-08,"Stenhousemuir","Bonnyrigg Rose",0,0,"D",0,0,"D","B Cook",4,5,2,1,12,9,5,5,1,1,0,0,"2022/23","Scotland League Two","Scotland",2023
"SC3",2023-04-08,"Stirling","East Fife",2,2,"D",2,1,"H","R Hardie",11,8,4,4,11,10,6,3,3,1,0,1,"2022/23","Scotland League Two","Scotland",2023
"SC3",2023-04-08,"Stranraer","Forfar",0,0,"D",0,0,"D","S Kirkland",12,5,3,0,12,11,2,3,1,0,0,0,"2022/23","Scotland League Two","Scotland",2023
"SC3",2023-04-11,"Elgin","Stenhousemuir",1,1,"D",0,0,"D","A Grieve",10,4,2,2,6,12,4,8,0,2,0,0,"2022/23","Scotland League Two","Scotland",2023
"SC3",2023-04-15,"Annan Athletic","Albion Rvs",4,0,"H",2,0,"H","L Wilson",10,4,7,1,6,6,10,4,1,1,0,1,"2022/23","Scotland League Two","Scotland",2023
"SC3",2023-04-15,"Bonnyrigg Rose","Dumbarton",0,2,"A",0,0,"D","C Whyte",5,9,2,3,14,14,1,2,4,3,1,0,"2022/23","Scotland League Two","Scotland",2023
"SC3",2023-04-15,"East Fife","Stranraer",8,0,"H",2,0,"H","A Grieve",18,2,9,0,8,12,4,4,1,2,0,1,"2022/23","Scotland League Two","Scotland",2023
"SC3",2023-04-15,"Elgin","Forfar",2,0,"H",2,0,"H","G Soutar",8,7,6,1,10,13,2,3,0,1,0,0,"2022/23","Scotland League Two","Scotland",2023
"SC3",2023-04-15,"Stenhousemuir","Stirling",0,1,"A",0,0,"D","S Kirkland",9,14,1,6,11,14,3,3,1,1,0,0,"2022/23","Scotland League Two","Scotland",2023
"SC3",2023-04-18,"Dumbarton","Stirling",0,0,"D",0,0,"D","G Soutar",11,11,3,1,18,7,5,7,2,2,0,0,"2022/23","Scotland League Two","Scotland",2023
"SC3",2023-04-22,"Albion Rvs","Stenhousemuir",3,1,"H",1,0,"H","A Newlands",13,9,7,3,12,5,9,3,1,1,0,0,"2022/23","Scotland League Two","Scotland",2023
