"GameID","Date","Competition","HomeTeam","AwayTeam","FTHG","FTAG","FTR","HS","AS","HST","AST","HF","AF","HC","AC","HY","AY","HR","AR","ModerateMistakes","Corner_Mistakes","Yellow_Mistakes","Total_Goals","Total_Shots","Total_Shots_On_Target","Total_Fouls","Total_Corners","Total_Yellow_Cards","Total_Red_Cards"
"20220913BARPOR",2022-09-13,"England League 1","Barnsley","Port Vale",1,1,"D",17,15,5,4,15,7,9,7,4,0,0,0,0,0,0,2,32,9,22,16,4,0
"20220913BURPOR",2022-09-13,"England League 1","Burton","Portsmouth",0,2,"A",9,13,1,2,13,10,4,4,2,1,0,0,0,0,0,2,22,3,23,8,3,0
"20220913CHAFOR",2022-09-13,"England League 1","Charlton","Forest Green",1,1,"D",17,9,6,2,15,10,4,6,2,3,1,0,0,0,0,2,26,8,25,10,5,1
"20220913CHECAM",2022-09-13,"England League 1","Cheltenham","Cambridge",2,1,"H",13,8,5,2,10,9,6,3,3,2,0,0,0,0,0,3,21,7,19,9,5,0
"20220913IPSBRI",2022-09-13,"England League 1","Ipswich","Bristol Rvs",2,0,"H",19,5,7,3,12,11,7,1,3,1,0,2,0,0,0,2,24,10,23,8,4,2
"20220913LINDER",2022-09-13,"England League 1","Lincoln","Derby",2,0,"H",11,10,4,5,9,9,4,4,3,2,0,0,0,0,0,2,21,9,18,8,5,0
"20220913MILBOL",2022-09-13,"England League 1","Milton Keynes Dons","Bolton",0,2,"A",4,9,0,4,12,14,3,5,1,1,0,0,0,0,0,2,13,4,26,8,2,0
"20220913MORSHE",2022-09-13,"England League 1","Morecambe","Sheffield Weds",0,3,"A",4,29,1,11,7,2,3,9,0,1,0,0,0,0,0,3,33,12,9,12,1,0
"20220913PETFLE",2022-09-13,"England League 1","Peterboro","Fleetwood Town",0,1,"A",19,8,5,3,12,12,11,5,3,2,0,0,0,0,0,1,27,8,24,16,5,0
"20220913PLYOXF",2022-09-13,"England League 1","Plymouth","Oxford",1,0,"H",22,8,5,1,11,14,8,3,1,2,0,0,0,0,0,1,30,6,25,11,3,0
"20220913SHREXE",2022-09-13,"England League 1","Shrewsbury","Exeter",3,2,"H",18,15,7,5,7,7,5,10,0,1,0,0,0,0,0,5,33,12,14,15,1,0
"20220913WYCACC",2022-09-13,"England League 1","Wycombe","Accrington",1,0,"H",13,18,7,4,15,6,3,11,1,2,0,0,0,0,0,1,31,11,21,14,3,0
"20220917ACCCHE",2022-09-17,"England League 1","Accrington","Cheltenham",1,0,"H",13,11,3,1,8,14,6,4,3,2,0,0,0,0,0,1,24,4,22,10,5,0
"20220917BOLPET",2022-09-17,"England League 1","Bolton","Peterboro",1,0,"H",7,3,3,0,17,16,6,4,4,3,0,0,0,0,0,1,10,3,33,10,7,0
"20220917BRILIN",2022-09-17,"England League 1","Bristol Rvs","Lincoln",3,6,"A",15,13,7,8,9,10,9,5,2,0,0,0,0,0,0,9,28,15,19,14,2,0
"20220917CAMBAR",2022-09-17,"England League 1","Cambridge","Barnsley",0,3,"A",9,10,4,5,6,11,3,5,2,2,0,1,0,0,0,3,19,9,17,8,4,1
"20220917DERWYC",2022-09-17,"England League 1","Derby","Wycombe",2,1,"H",26,12,12,5,4,12,8,5,1,2,0,0,0,0,0,3,38,17,16,13,3,0
"20220917EXEBUR",2022-09-17,"England League 1","Exeter","Burton",0,2,"A",15,17,2,5,12,15,5,7,2,4,0,0,0,0,0,2,32,7,27,12,6,0
"20220917FLECHA",2022-09-17,"England League 1","Fleetwood Town","Charlton",1,1,"D",14,7,2,3,12,14,6,2,1,1,0,0,0,0,0,2,21,5,26,8,2,0
"20220917FORMOR",2022-09-17,"England League 1","Forest Green","Morecambe",1,2,"A",9,15,4,8,9,14,9,7,2,1,0,0,0,0,0,3,24,12,23,16,3,0
"20220917OXFMIL",2022-09-17,"England League 1","Oxford","Milton Keynes Dons",1,2,"A",19,6,5,4,11,10,5,2,0,1,0,0,0,0,0,3,25,9,21,7,1,0
"20220917PORSHR",2022-09-17,"England League 1","Port Vale","Shrewsbury",2,1,"H",12,7,3,1,11,12,6,2,2,3,0,0,0,0,0,3,19,4,23,8,5,0
"20220917PORPLY",2022-09-17,"England League 1","Portsmouth","Plymouth",2,2,"D",12,8,6,4,10,8,2,3,4,1,0,1,0,0,0,4,20,10,18,5,5,1
"20220917SHEIPS",2022-09-17,"England League 1","Sheffield Weds","Ipswich",2,2,"D",11,11,2,4,9,20,3,2,2,6,0,0,0,0,0,4,22,6,29,5,8,0
"20220924FOREXE",2022-09-24,"England League 1","Forest Green","Exeter",0,4,"A",8,13,3,6,10,10,3,8,3,1,0,0,0,0,0,4,21,9,20,11,4,0
"20220924BARCHA",2022-09-24,"England League 1","Barnsley","Charlton",3,1,"H",9,12,3,1,12,9,4,8,0,0,0,0,0,0,0,4,21,4,21,12,0,0
"20220924BRIACC",2022-09-24,"England League 1","Bristol Rvs","Accrington",0,1,"A",14,15,3,4,9,15,4,11,2,3,0,0,0,0,0,1,29,7,24,15,5,0
"20220924MORCAM",2022-09-24,"England League 1","Morecambe","Cambridge",1,2,"A",8,20,4,6,18,5,0,13,1,0,0,0,0,0,0,3,28,10,23,13,1,0
"20220924PETPOR",2022-09-24,"England League 1","Peterboro","Port Vale",3,0,"H",23,9,6,1,5,6,5,3,0,3,0,0,0,0,0,3,32,7,11,8,3,0
"20220924SHEWYC",2022-09-24,"England League 1","Sheffield Weds","Wycombe",3,1,"H",10,7,7,4,10,13,12,5,0,2,0,0,0,0,0,4,17,11,23,17,2,0
"20220924SHRBUR",2022-09-24,"England League 1","Shrewsbury","Burton",2,1,"H",6,17,2,7,7,6,3,9,1,1,0,0,0,0,0,3,23,9,13,12,2,0
"20220925PLYIPS",2022-09-25,"England League 1","Plymouth","Ipswich",2,1,"H",12,17,5,7,9,16,5,4,0,4,0,0,0,0,0,3,29,12,25,9,4,0
"20221001ACCMOR",2022-10-01,"England League 1","Accrington","Morecambe",3,1,"H",11,8,5,2,8,12,6,4,2,4,0,1,0,0,0,4,19,7,20,10,6,1
"20221001BOLLIN",2022-10-01,"England League 1","Bolton","Lincoln",2,0,"H",9,7,5,2,9,13,6,5,3,2,0,0,0,0,0,2,16,7,22,11,5,0
"20221001BURFOR",2022-10-01,"England League 1","Burton","Forest Green",3,2,"H",14,8,6,3,10,7,9,4,1,0,1,0,0,0,0,5,22,9,17,13,1,1
"20221001CAMDER",2022-10-01,"England League 1","Cambridge","Derby",0,2,"A",5,13,1,3,8,8,2,2,0,1,0,0,0,0,0,2,18,4,16,4,1,0
"20221001CHAOXF",2022-10-01,"England League 1","Charlton","Oxford",1,1,"D",11,11,4,3,8,16,1,2,3,1,0,0,0,0,0,2,22,7,24,3,4,0
"20221001CHESHR",2022-10-01,"England League 1","Cheltenham","Shrewsbury",2,0,"H",10,4,3,0,17,11,4,2,1,1,0,0,0,0,0,2,14,3,28,6,2,0
"20221001EXEBRI",2022-10-01,"England League 1","Exeter","Bristol Rvs",2,2,"D",10,9,4,4,11,15,6,3,2,2,0,0,0,0,0,4,19,8,26,9,4,0
"20221001FLEBAR",2022-10-01,"England League 1","Fleetwood Town","Barnsley",0,1,"A",4,12,1,4,12,9,5,5,4,1,0,0,0,0,0,1,16,5,21,10,5,0
"20221001IPSPOR",2022-10-01,"England League 1","Ipswich","Portsmouth",3,2,"H",18,7,6,3,13,12,8,4,1,2,0,0,0,0,0,5,25,9,25,12,3,0
"20221001MILPET",2022-10-01,"England League 1","Milton Keynes Dons","Peterboro",2,3,"A",7,20,4,9,15,13,5,9,3,1,0,0,0,0,0,5,27,13,28,14,4,0
"20221001PORSHE",2022-10-01,"England League 1","Port Vale","Sheffield Weds",0,1,"A",12,10,3,3,14,12,7,5,3,1,0,0,0,0,0,1,22,6,26,12,4,0
"20221001WYCPLY",2022-10-01,"England League 1","Wycombe","Plymouth",0,1,"A",18,17,6,3,12,6,12,7,0,1,0,0,0,0,0,1,35,9,18,19,1,0
"20221004BURFLE",2022-10-04,"England League 1","Burton","Fleetwood Town",0,1,"A",14,15,3,4,14,11,8,5,1,2,0,0,0,0,0,1,29,7,25,13,3,0
"20221004CHEBOL",2022-10-04,"England League 1","Cheltenham","Bolton",1,0,"H",14,3,5,0,8,7,10,5,2,2,0,0,0,0,0,1,17,5,15,15,4,0
"20221004IPSCAM",2022-10-04,"England League 1","Ipswich","Cambridge",3,0,"H",12,4,5,0,10,8,4,1,1,0,0,0,0,0,0,3,16,5,18,5,1,0
"20221004PLYSHE",2022-10-04,"England League 1","Plymouth","Sheffield Weds",2,1,"H",24,13,8,6,4,15,7,5,2,1,0,0,0,0,0,3,37,14,19,12,3,0
"20221008BAREXE",2022-10-08,"England League 1","Barnsley","Exeter",0,2,"A",15,9,4,3,5,7,7,4,0,1,0,0,0,0,0,2,24,7,12,11,1,0
"20221008BRICAM",2022-10-08,"England League 1","Bristol Rvs","Cambridge",2,1,"H",15,17,6,5,7,11,7,4,4,2,0,0,0,0,0,3,32,11,18,11,6,0
"20221008DERPOR",2022-10-08,"England League 1","Derby","Port Vale",1,2,"A",13,20,3,3,15,13,7,7,1,3,1,0,0,0,0,3,33,6,28,14,4,1
"20221008FORBOL",2022-10-08,"England League 1","Forest Green","Bolton",1,0,"H",6,10,4,2,13,10,2,10,4,0,0,0,0,0,0,1,16,6,23,12,4,0
"20221008LINCHA",2022-10-08,"England League 1","Lincoln","Charlton",0,0,"D",6,4,1,1,12,10,10,6,1,1,0,0,0,0,0,0,10,2,22,16,2,0
"20221008MORIPS",2022-10-08,"England League 1","Morecambe","Ipswich",1,2,"A",7,17,2,6,22,9,2,4,5,1,0,0,0,0,0,3,24,8,31,6,6,0
"20221008OXFWYC",2022-10-08,"England League 1","Oxford","Wycombe",0,1,"A",29,6,5,2,10,12,11,3,2,3,0,0,0,0,0,1,35,7,22,14,5,0
"20221008PETBUR",2022-10-08,"England League 1","Peterboro","Burton",1,1,"D",25,9,3,4,6,9,8,2,0,1,0,0,0,0,0,2,34,7,15,10,1,0
"20221008PLYACC",2022-10-08,"England League 1","Plymouth","Accrington",3,0,"H",14,11,5,3,15,17,4,5,4,3,1,1,0,0,0,3,25,8,32,9,7,2
"20221008PORFLE",2022-10-08,"England League 1","Portsmouth","Fleetwood Town",1,1,"D",18,5,2,2,15,19,6,5,2,5,0,0,0,0,0,2,23,4,34,11,7,0
"20221008SHECHE",2022-10-08,"England League 1","Sheffield Weds","Cheltenham",3,0,"H",24,6,9,3,8,9,7,2,0,4,0,0,0,0,0,3,30,12,17,9,4,0
"20221008SHRMIL",2022-10-08,"England League 1","Shrewsbury","Milton Keynes Dons",2,1,"H",10,13,5,2,7,12,7,12,1,2,0,1,0,0,0,3,23,7,19,19,3,1
"20221011CHAEXE",2022-10-11,"England League 1","Charlton","Exeter",4,2,"H",15,12,6,4,8,9,4,6,1,0,0,0,0,0,0,6,27,10,17,10,1,0
"20221011MILBRI",2022-10-11,"England League 1","Milton Keynes Dons","Bristol Rvs",0,1,"A",4,13,1,3,16,13,0,6,3,2,0,0,0,0,0,1,17,4,29,6,5,0
"20221011PETFOR",2022-10-11,"England League 1","Peterboro","Forest Green",4,1,"H",21,8,7,2,16,12,7,5,1,1,0,0,0,0,0,5,29,9,28,12,2,0
"20221015ACCDER",2022-10-15,"England League 1","Accrington","Derby",0,3,"A",8,14,1,7,7,14,5,6,1,2,0,0,0,0,0,3,22,8,21,11,3,0
"20221015BOLBAR",2022-10-15,"England League 1","Bolton","Barnsley",0,0,"D",7,6,1,2,9,11,8,2,3,2,0,0,0,0,0,0,13,3,20,10,5,0
"20221015BURMOR",2022-10-15,"England League 1","Burton","Morecambe",1,1,"D",15,6,3,4,6,14,6,2,0,5,0,0,0,0,0,2,21,7,20,8,5,0
"20221015CAMSHE",2022-10-15,"England League 1","Cambridge","Sheffield Weds",0,2,"A",11,15,1,8,9,17,6,6,1,3,0,0,0,0,0,2,26,9,26,12,4,0
"20221015CHEBRI",2022-10-15,"England League 1","Cheltenham","Bristol Rvs",1,4,"A",10,5,4,4,10,6,7,2,0,1,0,0,0,0,0,5,15,8,16,9,1,0
"20221015EXEOXF",2022-10-15,"England League 1","Exeter","Oxford",2,4,"A",10,19,3,9,10,12,5,4,3,1,0,0,0,0,0,6,29,12,22,9,4,0
"20221015FLESHR",2022-10-15,"England League 1","Fleetwood Town","Shrewsbury",0,1,"A",22,10,7,2,17,11,7,2,4,5,0,0,0,0,0,1,32,9,28,9,9,0
"20221015IPSLIN",2022-10-15,"England League 1","Ipswich","Lincoln",0,1,"A",33,3,5,2,2,9,14,4,1,0,0,0,0,0,0,1,36,7,11,18,1,0
"20221015MILPLY",2022-10-15,"England League 1","Milton Keynes Dons","Plymouth",1,4,"A",10,16,3,7,8,8,1,3,2,0,0,0,0,0,0,5,26,10,16,4,2,0
"20221015PORFOR",2022-10-15,"England League 1","Port Vale","Forest Green",2,2,"D",20,9,7,3,8,15,13,2,3,5,0,0,0,0,0,4,29,10,23,15,8,0
"20221015WYCPET",2022-10-15,"England League 1","Wycombe","Peterboro",3,1,"H",15,13,4,7,17,8,4,5,2,0,0,0,0,0,0,4,28,11,25,9,2,0
"20221017CHAPOR",2022-10-17,"England League 1","Charlton","Portsmouth",3,0,"H",11,10,6,3,16,7,8,8,3,1,0,1,0,0,0,3,21,9,23,16,4,1
"20221021IPSDER",2022-10-21,"England League 1","Ipswich","Derby",1,0,"H",16,5,3,0,13,15,11,3,2,2,0,0,0,0,0,1,21,3,28,14,4,0
"20221022LINSHE",2022-10-22,"England League 1","Lincoln","Sheffield Weds",1,1,"D",6,17,3,3,10,11,3,6,2,2,0,0,0,0,0,2,23,6,21,9,4,0
"20221022ACCBOL",2022-10-22,"England League 1","Accrington","Bolton",2,3,"A",13,17,5,7,17,12,4,7,4,1,0,0,1,0,1,5,30,12,29,11,5,0
"20221022BRIPLY",2022-10-22,"England League 1","Bristol Rvs","Plymouth",2,2,"D",17,10,6,3,10,14,8,7,1,4,0,0,0,0,0,4,27,9,24,15,5,0
"20221022BURCHE",2022-10-22,"England League 1","Burton","Cheltenham",1,0,"H",16,4,5,1,8,13,6,1,1,2,0,0,0,0,0,1,20,6,21,7,3,0
"20221022CAMPOR",2022-10-22,"England League 1","Cambridge","Port Vale",0,1,"A",8,10,0,4,12,9,4,6,1,3,0,0,0,0,0,1,18,4,21,10,4,0
"20221022EXEFLE",2022-10-22,"England League 1","Exeter","Fleetwood Town",2,1,"H",8,13,5,3,9,8,3,5,0,1,0,0,0,0,0,3,21,8,17,8,1,0
"20221022FORPOR",2022-10-22,"England League 1","Forest Green","Portsmouth",0,1,"A",9,16,1,5,14,10,3,7,3,2,0,0,0,0,0,1,25,6,24,10,5,0
"20221022MILWYC",2022-10-22,"England League 1","Milton Keynes Dons","Wycombe",0,1,"A",14,11,7,4,8,9,6,2,1,1,0,0,0,0,0,1,25,11,17,8,2,0
"20221022MORBAR",2022-10-22,"England League 1","Morecambe","Barnsley",1,0,"H",5,14,1,3,11,7,3,6,3,2,0,0,1,1,0,1,19,4,18,9,5,0
"20221022OXFPET",2022-10-22,"England League 1","Oxford","Peterboro",1,2,"A",12,8,2,4,20,16,6,4,3,3,1,0,0,0,0,3,20,6,36,10,6,1
"20221022SHRCHA",2022-10-22,"England League 1","Shrewsbury","Charlton",0,1,"A",9,17,2,4,15,8,9,4,1,3,0,0,0,0,0,1,26,6,23,13,4,0
"20221025BARLIN",2022-10-25,"England League 1","Barnsley","Lincoln",0,1,"A",13,7,2,1,9,8,6,2,2,1,0,0,0,0,0,1,20,3,17,8,3,0
"20221025BOLBUR",2022-10-25,"England League 1","Bolton","Burton",2,1,"H",16,13,6,4,10,16,6,8,2,1,0,0,0,0,0,3,29,10,26,14,3,0
"20221025CHAMIL",2022-10-25,"England League 1","Charlton","Milton Keynes Dons",0,2,"A",7,8,1,6,13,10,1,2,0,0,1,0,0,0,0,2,15,7,23,3,0,1
"20221025CHEMOR",2022-10-25,"England League 1","Cheltenham","Morecambe",1,0,"H",17,5,5,1,7,13,3,2,0,3,0,0,0,0,0,1,22,6,20,5,3,0
"20221025DEREXE",2022-10-25,"England League 1","Derby","Exeter",0,0,"D",10,4,3,1,9,11,8,4,2,3,0,0,0,0,0,0,14,4,20,12,5,0
"20221025FLEFOR",2022-10-25,"England League 1","Fleetwood Town","Forest Green",1,1,"D",17,11,4,4,12,9,8,3,2,2,0,0,0,0,0,2,28,8,21,11,4,0
"20221025PETACC",2022-10-25,"England League 1","Peterboro","Accrington",3,1,"H",14,18,6,5,11,19,7,3,2,4,0,0,0,0,0,4,32,11,30,10,6,0
"20221025PLYSHR",2022-10-25,"England League 1","Plymouth","Shrewsbury",2,1,"H",17,14,5,3,9,9,9,5,1,2,0,0,0,0,0,3,31,8,18,14,3,0
"20221025PORIPS",2022-10-25,"England League 1","Port Vale","Ipswich",2,3,"A",10,14,3,7,12,14,4,6,0,0,0,0,0,0,0,5,24,10,26,10,0,0
"20221025POROXF",2022-10-25,"England League 1","Portsmouth","Oxford",1,1,"D",19,10,4,2,9,21,6,5,1,3,0,1,0,0,0,2,29,6,30,11,4,1
"20221025WYCCAM",2022-10-25,"England League 1","Wycombe","Cambridge",2,3,"A",22,10,6,5,12,9,11,2,2,2,0,0,0,0,0,5,32,11,21,13,4,0
"20221026SHEBRI",2022-10-26,"England League 1","Sheffield Weds","Bristol Rvs",1,1,"D",22,10,6,5,10,10,7,1,1,1,0,0,0,0,0,2,32,11,20,8,2,0
"20221029BARFOR",2022-10-29,"England League 1","Barnsley","Forest Green",2,0,"H",18,3,6,0,15,10,9,3,1,0,0,0,0,0,0,2,21,6,25,12,1,0
"20221029BOLOXF",2022-10-29,"England League 1","Bolton","Oxford",1,3,"A",10,12,3,5,13,18,4,4,2,5,0,0,0,0,0,4,22,8,31,8,7,0
"20221029CHAIPS",2022-10-29,"England League 1","Charlton","Ipswich",4,4,"D",9,18,7,5,14,20,1,5,2,5,0,0,0,0,0,8,27,12,34,6,7,0
"20221029CHEMIL",2022-10-29,"England League 1","Cheltenham","Milton Keynes Dons",0,0,"D",14,15,3,8,7,8,3,6,1,3,0,0,0,0,0,0,29,11,15,9,4,0
"20221029DERBRI",2022-10-29,"England League 1","Derby","Bristol Rvs",4,2,"H",16,10,5,6,14,8,7,4,4,1,0,0,0,0,0,6,26,11,22,11,5,0
"20221029FLEACC",2022-10-29,"England League 1","Fleetwood Town","Accrington",3,0,"H",12,15,4,2,10,9,9,5,3,1,0,0,0,0,0,3,27,6,19,14,4,0
"20221029PETCAM",2022-10-29,"England League 1","Peterboro","Cambridge",1,0,"H",19,10,3,4,9,15,6,0,1,3,0,0,0,0,0,1,29,7,24,6,4,0
"20221029PORLIN",2022-10-29,"England League 1","Port Vale","Lincoln",1,0,"H",16,2,5,1,7,8,8,4,3,2,0,0,0,0,0,1,18,6,15,12,5,0
"20221029PORSHR",2022-10-29,"England League 1","Portsmouth","Shrewsbury",1,1,"D",16,4,3,1,14,10,7,1,1,0,0,0,0,0,0,2,20,4,24,8,1,0
"20221029SHEBUR",2022-10-29,"England League 1","Sheffield Weds","Burton",4,2,"H",16,11,7,4,9,7,7,1,0,0,0,0,0,0,0,6,27,11,16,8,0,0
"20221029WYCMOR",2022-10-29,"England League 1","Wycombe","Morecambe",1,1,"D",14,16,4,5,11,7,13,3,2,3,0,0,0,0,0,2,30,9,18,16,5,0
"20221031PLYEXE",2022-10-31,"England League 1","Plymouth","Exeter",4,2,"H",10,10,5,5,4,10,6,7,0,0,0,0,0,0,0,6,20,10,14,13,0,0
"20221101LINACC",2022-11-01,"England League 1","Lincoln","Accrington",1,1,"D",9,10,7,3,9,11,7,8,3,4,0,0,1,0,1,2,19,10,20,15,7,0
"20221101MORDER",2022-11-01,"England League 1","Morecambe","Derby",1,1,"D",10,27,5,11,9,5,3,11,2,2,0,0,0,0,0,2,37,16,14,14,4,0
"20221101OXFFLE",2022-11-01,"England League 1","Oxford","Fleetwood Town",1,1,"D",21,10,6,6,12,9,7,3,3,3,0,0,0,0,0,2,31,12,21,10,6,0
"20221101WYCPOR",2022-11-01,"England League 1","Wycombe","Port Vale",2,2,"D",13,12,5,4,14,13,6,4,2,1,0,0,0,0,0,4,25,9,27,10,3,0
"20221109SHROXF",2022-11-09,"England League 1","Shrewsbury","Oxford",1,1,"D",12,11,5,5,14,12,12,0,3,2,0,0,0,0,0,2,23,10,26,12,5,0
"20221112ACCSHE",2022-11-12,"England League 1","Accrington","Sheffield Weds",0,1,"A",9,18,4,5,9,13,3,8,1,3,0,0,1,1,0,1,27,9,22,11,4,0
"20221112BRIFLE",2022-11-12,"England League 1","Bristol Rvs","Fleetwood Town",2,2,"D",13,13,3,5,15,14,8,2,4,2,0,0,0,0,0,4,26,8,29,10,6,0
"20221112BURCHA",2022-11-12,"England League 1","Burton","Charlton",3,3,"D",25,12,10,4,10,9,12,4,1,0,0,0,0,0,0,6,37,14,19,16,1,0
"20221112CAMBOL",2022-11-12,"England League 1","Cambridge","Bolton",0,0,"D",10,14,5,1,10,15,9,5,2,4,0,1,0,0,0,0,24,6,25,14,6,1
"20221112EXEPET",2022-11-12,"England League 1","Exeter","Peterboro",3,2,"H",6,16,4,7,9,9,4,4,3,0,0,0,0,0,0,5,22,11,18,8,3,0
"20221112FORWYC",2022-11-12,"England League 1","Forest Green","Wycombe",0,2,"A",14,16,1,4,8,21,6,6,4,3,0,0,0,0,0,2,30,5,29,12,7,0
"20221112IPSCHE",2022-11-12,"England League 1","Ipswich","Cheltenham",1,1,"D",29,3,4,1,9,6,15,0,1,3,0,0,0,0,0,2,32,5,15,15,4,0
"20221112LINPLY",2022-11-12,"England League 1","Lincoln","Plymouth",1,1,"D",17,16,8,7,10,15,3,5,0,3,0,0,0,0,0,2,33,15,25,8,3,0
"20221112MILDER",2022-11-12,"England League 1","Milton Keynes Dons","Derby",1,3,"A",13,8,4,3,7,12,6,9,3,3,0,0,0,0,0,4,21,7,19,15,6,0
"20221112MORPOR",2022-11-12,"England League 1","Morecambe","Portsmouth",1,1,"D",15,14,4,5,13,12,5,8,3,3,0,0,0,0,0,2,29,9,25,13,6,0
"20221112OXFPOR",2022-11-12,"England League 1","Oxford","Port Vale",4,0,"H",21,14,8,2,17,10,3,9,1,3,0,0,0,0,0,4,35,10,27,12,4,0
"20221112SHRBAR",2022-11-12,"England League 1","Shrewsbury","Barnsley",0,1,"A",9,14,1,2,6,10,6,3,5,2,0,0,0,0,0,1,23,3,16,9,7,0
"20221118PORDER",2022-11-18,"England League 1","Portsmouth","Derby",0,0,"D",10,13,1,3,16,12,2,5,2,4,0,0,0,0,0,0,23,4,28,7,6,0
"20221119EXEIPS",2022-11-19,"England League 1","Exeter","Ipswich",0,2,"A",7,13,1,6,6,8,6,7,1,2,0,0,0,0,0,2,20,7,14,13,3,0
"20221119BARMIL",2022-11-19,"England League 1","Barnsley","Milton Keynes Dons",3,1,"H",20,2,6,2,10,8,7,2,3,4,0,0,0,0,0,4,22,8,18,9,7,0
"20221119BRIPET",2022-11-19,"England League 1","Bristol Rvs","Peterboro",1,0,"H",19,9,5,1,5,16,9,2,1,0,0,1,1,1,0,1,28,6,21,11,1,1
"20221119BURPLY",2022-11-19,"England League 1","Burton","Plymouth",2,2,"D",14,10,6,4,14,10,9,4,4,1,0,0,0,0,0,4,24,10,24,13,5,0
"20221119CAMACC",2022-11-19,"England League 1","Cambridge","Accrington",0,1,"A",5,12,1,2,16,12,1,7,1,2,0,0,1,1,0,1,17,3,28,8,3,0
"20221119CHEWYC",2022-11-19,"England League 1","Cheltenham","Wycombe",1,0,"H",11,14,4,5,2,11,2,4,0,1,0,0,0,0,0,1,25,9,13,6,1,0
"20221119FLEBOL",2022-11-19,"England League 1","Fleetwood Town","Bolton",1,2,"A",12,18,2,6,15,12,2,6,3,3,0,0,0,0,0,3,30,8,27,8,6,0
"20221119LINMOR",2022-11-19,"England League 1","Lincoln","Morecambe",2,1,"H",13,9,5,2,7,9,5,4,4,1,0,0,0,0,0,3,22,7,16,9,5,0
"20221119OXFFOR",2022-11-19,"England League 1","Oxford","Forest Green",1,1,"D",18,12,9,5,9,12,5,8,1,6,0,0,0,0,0,2,30,14,21,13,7,0
"20221119PORCHA",2022-11-19,"England League 1","Port Vale","Charlton",1,0,"H",13,5,1,1,11,9,2,7,1,3,0,0,0,0,0,1,18,2,20,9,4,0
"20221119SHESHR",2022-11-19,"England League 1","Sheffield Weds","Shrewsbury",1,0,"H",14,9,4,1,9,12,7,1,1,1,0,0,0,0,0,1,23,5,21,8,2,0
"20221202BOLBRI",2022-12-02,"England League 1","Bolton","Bristol Rvs",1,1,"D",19,2,5,1,12,17,11,1,1,3,0,0,0,0,0,2,21,6,29,12,4,0
"20221202CHACHE",2022-12-02,"England League 1","Charlton","Cheltenham",0,1,"A",14,13,4,5,7,8,11,4,0,2,0,0,0,0,0,1,27,9,15,15,2,0
"20221202IPSFLE",2022-12-02,"England League 1","Ipswich","Fleetwood Town",1,1,"D",12,7,6,3,9,10,5,2,1,2,0,1,0,0,0,2,19,9,19,7,3,1
"20221202MOREXE",2022-12-02,"England League 1","Morecambe","Exeter",1,1,"D",7,19,1,7,4,12,6,15,2,0,0,0,0,0,0,2,26,8,16,21,2,0
"20221202PETBAR",2022-12-02,"England League 1","Peterboro","Barnsley",1,2,"A",6,4,1,3,10,11,3,2,0,2,0,0,0,0,0,3,10,4,21,5,2,0
"20221202PLYPOR",2022-12-02,"England League 1","Plymouth","Port Vale",0,2,"A",15,12,6,7,9,10,4,3,1,2,0,0,0,0,0,2,27,13,19,7,3,0
"20221203DERSHE",2022-12-03,"England League 1","Derby","Sheffield Weds",0,0,"D",7,5,3,2,10,5,4,2,2,0,0,0,0,0,0,0,12,5,15,6,2,0
"20221203MILBUR",2022-12-03,"England League 1","Milton Keynes Dons","Burton",1,1,"D",18,8,3,3,7,13,11,2,1,2,0,0,0,0,0,2,26,6,20,13,3,0
"20221203SHRLIN",2022-12-03,"England League 1","Shrewsbury","Lincoln",2,0,"H",10,13,4,3,12,8,5,5,2,3,0,0,0,0,0,2,23,7,20,10,5,0
"20221203FORCAM",2022-12-03,"England League 1","Forest Green","Cambridge",2,1,"H",12,8,4,3,11,12,5,6,3,1,1,0,0,0,0,3,20,7,23,11,4,1
"20221203ACCOXF",2022-12-03,"England League 1","Accrington","Oxford",1,1,"D",12,7,4,1,11,14,5,2,4,2,0,0,1,0,1,2,19,5,25,7,6,0
"20221204WYCPOR",2022-12-04,"England League 1","Wycombe","Portsmouth",2,0,"H",14,10,5,3,12,14,7,10,1,2,0,0,0,0,0,2,24,8,26,17,3,0
"20221210IPSPET",2022-12-10,"England League 1","Ipswich","Peterboro",2,1,"H",11,8,4,3,13,5,4,6,3,0,0,0,0,0,0,3,19,7,18,10,3,0
"20221210SHRBOL",2022-12-10,"England League 1","Shrewsbury","Bolton",3,2,"H",8,9,6,3,14,11,6,2,4,1,0,0,0,0,0,5,17,9,25,8,5,0
"20221210BURDER",2022-12-10,"England League 1","Burton","Derby",1,1,"D",11,14,4,4,11,9,10,3,0,2,0,0,0,0,0,2,25,8,20,13,2,0
"20221210FORCHE",2022-12-10,"England League 1","Forest Green","Cheltenham",1,0,"H",14,6,5,1,13,16,6,3,0,3,0,0,0,0,0,1,20,6,29,9,3,0
"20221210BRIPOR",2022-12-10,"England League 1","Bristol Rvs","Port Vale",1,0,"H",10,7,4,2,10,16,6,4,1,2,0,0,0,0,0,1,17,6,26,10,3,0
"20221210CAMPLY",2022-12-10,"England League 1","Cambridge","Plymouth",0,0,"D",13,14,4,1,7,17,5,7,0,5,0,0,0,0,0,0,27,5,24,12,5,0
